country,city,year,month,day,value
40,661,2022,4,28,293.1
40,564,2022,4,18,143.0
40,1820,2022,5,10,16.52
0,503,2022,5,8,204.0
40,1084,2022,4,7,280.8
84,389,2022,3,30,6.0
9,1078,2022,5,17,500.0
47,916,2022,4,10,383.0
40,868,2022,4,12,267.0
40,164,2022,4,7,128.42
84,228,2022,4,26,3.7
40,213,2022,4,7,227.0
20,723,2022,5,3,13.29764938
40,1896,2022,4,11,136.5
47,916,2022,4,24,494.0
10,1094,2022,3,9,185.0
40,564,2022,5,21,204.2
40,661,2022,4,5,102.59
40,475,2022,5,18,500.0
40,867,2022,4,25,114.0
10,1694,2022,4,24,16.0
40,1326,2022,4,26,217.2
40,1081,2022,5,2,100.2
40,614,2022,4,19,215.0
40,155,2022,4,7,246.0
40,614,2022,4,13,238.0
40,562,2022,5,26,212.8
67,947,2022,4,7,408.0
40,416,2022,4,8,35.37
79,1185,2022,5,12,11.0
40,369,2022,3,31,82.0
40,1088,2022,4,18,148.0
40,604,2022,4,13,246.0
63,263,2022,4,30,3.7
40,274,2022,4,16,500.0
79,1069,2022,4,18,52.0
40,1624,2022,4,13,305.0
40,899,2022,4,6,88.3
40,282,2022,4,17,208.0
40,206,2022,5,20,208.66
40,206,2022,4,27,224.37
40,562,2022,4,9,317.1
40,562,2022,4,6,283.7
40,818,2022,5,8,65.5
79,1179,2022,4,9,56.0
40,372,2022,4,30,130.3
40,213,2022,4,7,227.0
40,213,2022,4,8,204.0
25,616,2022,5,9,5.0
63,987,2022,4,28,7.330611
40,1151,2022,5,19,154.0
40,1834,2022,4,16,91.08
40,696,2022,4,12,230.0
84,968,2022,5,14,9.0
84,1767,2022,5,2,7.0
47,916,2022,4,8,137.0
40,1084,2022,4,18,207.2
40,160,2022,4,27,207.0
40,1318,2022,4,30,177.1
40,1399,2021,12,9,468.99
40,1628,2022,4,29,155.0
40,821,2022,5,6,215.9
40,206,2022,4,24,173.31
40,161,2022,3,30,242.37
40,1896,2022,5,13,102.0
40,593,2022,5,4,500.0
40,1805,2018,2,22,288.0
40,1437,2022,5,25,138.99
40,562,2022,4,9,317.1
40,562,2018,2,22,232.0
84,1850,2022,5,16,5.1
40,705,2022,5,22,500.0
40,160,2022,3,30,361.0
84,1552,2022,3,30,3.0
28,1106,2022,4,21,10.6
40,604,2022,3,30,90.0
29,1369,2022,4,11,4.0
84,801,2022,5,8,3.5
84,1703,2022,5,3,2.0
40,1084,2022,4,16,201.4
6,491,2022,5,7,115.0
40,204,2022,4,3,166.0
40,482,2022,4,14,118.0
40,1151,2022,4,4,288.0
88,1224,2022,5,18,9.008
40,160,2022,4,6,297.0
28,1321,2022,5,8,7.5
79,997,2022,4,29,15.0
84,586,2022,4,21,0.0
40,1151,2022,4,4,288.0
40,1081,2022,5,5,215.63
79,365,2022,5,10,11.0
19,1319,2022,5,16,14.0
40,372,2022,5,7,205.0
14,441,2022,5,20,270.0
84,420,2022,3,31,1.6
84,62,2022,5,5,3.6
14,1273,2022,5,13,132.0
40,664,2022,5,9,30.86
84,1502,2022,5,2,500.0
84,1065,2022,5,23,9.0
40,274,2022,4,19,240.0
68,1887,2022,4,23,27.8
40,1466,2022,5,13,118.92
40,482,2022,4,3,500.0
68,871,2022,4,17,18.4
0,503,2022,5,6,291.0
40,96,2022,5,12,212.0
40,1151,2022,4,2,207.0
40,564,2022,5,19,120.7
40,1101,2022,4,28,270.0
84,1872,2022,5,2,6.6
40,1466,2022,4,18,210.29
40,493,2022,4,13,110.2
68,118,2022,5,26,12.7
40,1326,2022,5,2,94.3
79,387,2022,5,11,7.0
14,390,2022,4,21,29.0
40,42,2022,4,15,291.43
40,493,2022,4,23,250.72
78,1157,2022,3,31,211.0
40,659,2022,5,5,12.0
14,68,2022,5,14,31.0
40,614,2022,4,19,215.0
14,433,2022,4,17,31.0
7,266,2022,4,4,11.891
40,1466,2022,4,29,200.5
74,877,2022,4,2,500.0
3,1217,2022,4,28,9.0
40,1084,2022,4,9,212.9
29,645,2022,4,13,9.0
40,696,2022,4,9,239.0
19,1925,2022,5,4,14.0
40,661,2022,4,14,233.08
40,914,2022,4,9,115.8
84,1733,2022,5,13,5.0
0,503,2022,4,29,186.0
40,245,2022,4,15,55.13
40,1780,2021,7,14,500.0
40,1151,2022,5,14,102.0
40,1466,2022,5,6,275.97
40,1896,2022,4,16,128.7
88,408,2022,5,12,76.605
40,562,2022,4,13,214.0
40,1466,2022,4,18,210.29
40,1538,2022,4,23,135.0
79,1379,2022,5,16,19.0
40,49,2022,5,16,107.1
0,35,2022,5,18,230.0
84,197,2022,5,4,3.6
40,1151,2022,4,5,201.0
84,676,2022,5,3,7.4
79,1178,2022,4,13,58.0
40,482,2022,4,3,500.0
8,1942,2022,5,9,9.61
40,161,2022,3,31,237.2
40,482,2022,5,13,124.0
10,335,2022,5,21,13.0
40,213,2022,4,8,204.0
28,66,2022,4,17,4.9
40,564,2022,4,19,500.0
34,352,2022,3,31,13.2
34,900,2022,5,5,11.6
88,1224,2022,4,8,375.217
40,899,2022,5,7,239.0
40,696,2022,4,28,253.0
84,340,2022,4,20,6.7
40,1780,2021,7,19,500.0
84,731,2022,5,19,11.0
29,1112,2022,5,23,1.0
29,638,2022,5,8,11.0
40,482,2018,2,21,271.0
40,821,2022,5,6,215.9
40,604,2022,4,13,246.0
40,1780,2021,7,25,500.0
40,914,2022,5,2,108.74
84,612,2022,5,6,13.0
40,1226,2022,4,5,226.0
68,906,2022,4,18,32.0516
40,367,2022,4,18,0.0
84,1285,2022,5,24,6.0
19,912,2022,5,22,3.0
84,411,2022,5,11,20.0
40,868,2022,4,12,267.0
40,899,2022,4,22,108.8
40,562,2022,4,19,252.2
84,675,2022,5,26,12.1
47,916,2022,4,24,494.0
40,1466,2022,4,11,194.22
40,1173,2022,4,22,79.92
40,96,2022,5,26,211.0
19,729,2022,5,18,17.8
28,332,2022,4,12,6.1
60,590,2022,5,17,18.3
40,892,2022,4,18,500.0
40,696,2022,4,9,239.0
40,1313,2022,4,14,81.52
40,474,2022,4,18,54.0
40,160,2022,4,5,268.0
84,941,2022,4,15,4.0
40,848,2022,5,15,500.0
40,1084,2022,4,7,280.8
15,2123,2021,8,9,7.0
14,1746,2022,4,12,17.0
40,696,2022,4,27,233.0
62,1473,2022,5,15,11.6988
40,1084,2022,4,7,280.8
40,161,2022,3,31,237.2
40,868,2022,4,12,267.0
40,562,2022,5,5,222.8
74,877,2022,5,11,155.0
40,614,2022,4,16,134.0
40,705,2022,5,21,500.0
84,412,2022,4,15,3.6
15,653,2022,4,11,500.0
40,1192,2022,5,17,118.4
40,876,2022,3,30,58.77
10,1691,2022,5,7,1.0
84,244,2022,4,3,1.0
78,1157,2022,3,31,211.0
40,564,2022,4,19,500.0
40,1101,2022,4,8,285.0
40,385,2022,4,5,208.0
40,604,2022,5,13,51.0
63,1139,2022,4,17,7.779336
40,562,2022,4,19,252.2
74,877,2022,4,23,224.0
74,877,2022,4,2,500.0
40,45,2022,5,20,129.2
28,793,2022,5,25,3.3
68,1662,2022,4,10,8.0
40,1896,2022,4,2,131.1
79,1627,2022,4,16,46.0
40,604,2022,4,13,246.0
40,805,2022,4,7,103.0
77,1761,2022,4,11,7.093
61,777,2015,9,21,12.2
40,604,2022,4,13,246.0
84,1367,2022,5,10,1.7
40,562,2022,4,2,75.37
40,1325,2022,4,4,121.39
29,1675,2022,5,25,2.0
14,1400,2022,5,25,14.0
68,1425,2022,4,20,19.67
84,483,2022,5,7,8.8
40,1101,2022,4,12,115.0
40,847,2022,4,4,106.3
84,110,2022,4,18,12.0
40,1477,2022,5,16,198.88
84,1027,2022,5,22,2.5
74,877,2022,5,18,293.0
40,696,2022,4,18,222.0
40,207,2022,4,17,231.8
40,206,2022,4,12,117.23
60,1912,2021,4,14,207.95
10,1695,2022,4,30,0.0
40,1151,2022,4,9,317.0
40,614,2022,4,19,215.0
40,1538,2022,5,4,83.0
40,1523,2022,4,25,51.92
84,1850,2022,4,13,11.5
0,503,2022,5,8,204.0
65,988,2022,5,4,26.61
28,1899,2022,4,18,5.9
40,1173,2022,5,9,122.39
40,160,2022,4,27,207.0
4,774,2022,4,4,0.0
54,1357,2022,5,16,12.9
68,1476,2022,5,19,3.60267
14,750,2022,5,8,58.0
40,1624,2022,5,7,119.0
40,207,2022,3,31,229.4
14,433,2022,5,4,59.0
40,1101,2022,3,30,254.0
40,1896,2022,4,9,109.0
40,372,2022,4,16,212.0
40,705,2022,3,31,53.0
40,274,2022,4,13,250.0
40,562,2022,4,13,214.0
40,564,2022,5,20,126.4
84,585,2022,5,10,6.0
15,2315,2021,8,9,12.0
40,686,2022,5,1,69.1
0,35,2022,5,18,230.0
40,1781,2022,5,17,165.0
84,582,2022,5,1,1.8
29,645,2022,5,5,8.3
40,1151,2022,4,28,280.0
40,686,2020,6,11,500.0
84,1440,2022,5,26,2.0
60,126,2022,5,7,17.0
40,1325,2022,4,3,52.59
84,1502,2022,4,2,500.0
40,1466,2022,4,23,216.59
40,490,2022,4,7,75.0
28,1009,2022,5,9,9.9
40,207,2022,3,31,229.4
40,160,2022,4,7,229.0
79,366,2022,4,12,66.0
40,274,2022,3,30,230.0
40,892,2022,4,18,500.0
40,206,2022,5,13,227.18
28,1584,2022,4,13,6.0
40,1084,2022,4,8,439.7
40,1081,2022,4,19,102.18
40,914,2022,4,14,70.33
47,916,2022,4,24,494.0
40,160,2022,4,5,268.0
79,1621,2022,4,29,13.0
40,274,2022,4,13,250.0
40,49,2022,4,21,74.3
40,213,2022,4,7,227.0
84,1801,2022,4,3,10.0
79,1324,2022,3,30,20.0
40,892,2022,5,25,500.0
40,1318,2022,5,7,135.9
79,1145,2022,5,4,18.0
40,493,2022,4,23,250.72
40,1066,2022,4,17,18.0
40,482,2017,11,27,231.0
40,160,2022,4,6,297.0
40,1084,2022,4,18,207.2
80,511,2022,5,24,26.0
14,992,2022,5,3,55.0
40,564,2022,4,24,69.7
84,1707,2022,5,2,5.0
40,1084,2022,5,7,106.5
40,372,2022,5,7,205.0
40,161,2022,4,30,212.1
40,818,2022,3,30,53.8
40,821,2022,4,7,133.0
40,562,2022,4,13,214.0
33,656,2022,4,30,12.0
40,899,2022,5,7,239.0
15,2025,2020,1,10,110.0
40,1101,2022,4,11,155.0
40,213,2022,4,3,201.0
40,848,2022,5,15,500.0
40,160,2022,4,27,207.0
68,1182,2022,5,11,9.8
40,614,2022,4,24,71.0
40,852,2022,5,2,500.0
14,1392,2022,5,12,59.0
40,604,2022,4,3,249.0
40,164,2022,4,28,150.41
40,207,2022,4,5,126.2
41,159,2022,4,9,152.0
40,696,2022,4,4,202.0
40,1101,2022,4,10,239.0
40,562,2022,3,31,283.0
14,1273,2022,5,13,132.0
51,1823,2022,5,21,6.05
28,1107,2022,5,9,7.3
40,204,2022,4,3,166.0
40,1805,2018,2,22,288.0
88,1087,2022,5,17,249.165
40,696,2022,4,19,430.0
84,298,2022,4,11,1.0
29,259,2022,4,28,8.0
28,1137,2020,6,11,7.9
62,1809,2022,5,10,9.7486
79,169,2022,4,17,28.0
41,159,2022,4,7,166.0
84,1435,2022,4,7,3.8
7,1019,2022,5,18,9.422
40,213,2022,4,4,222.0
40,914,2022,5,5,114.23
40,562,2022,4,6,283.7
40,42,2022,4,15,291.43
40,868,2022,4,14,132.0
84,13,2022,5,8,5.0
68,1014,2022,5,21,6.7
40,213,2022,3,30,263.0
40,564,2022,4,19,500.0
40,160,2022,4,3,178.0
79,1777,2022,4,10,122.0
40,1466,2022,4,23,216.59
40,696,2022,4,10,500.0
36,1816,2022,4,25,14.12822
40,562,2022,4,6,283.7
40,1803,2022,5,17,120.0
40,696,2022,4,10,500.0
84,1768,2022,5,23,8.0
68,1690,2022,4,11,16.0676
69,1567,2022,5,16,0.8
84,8,2017,9,7,288.0
40,1082,2022,4,20,29.0
15,195,2020,5,8,22.0
14,1408,2022,5,5,54.0
40,604,2022,4,3,249.0
40,1081,2022,5,5,215.63
84,1545,2022,4,21,4.2
68,911,2022,4,12,20.1626
38,430,2022,4,19,3.57
40,1192,2022,4,14,264.0
84,133,2022,5,12,9.0
88,1224,2022,4,8,375.217
68,1242,2022,5,4,18.3777
84,1507,2022,5,24,3.0
40,482,2022,4,3,500.0
40,808,2022,4,14,84.89
40,892,2022,5,2,500.0
40,493,2022,4,9,147.67
40,1226,2022,4,5,226.0
40,705,2022,5,22,500.0
28,1107,2022,5,20,16.5
79,1324,2022,4,3,9.0
40,180,2022,4,28,123.61
62,719,2022,5,24,0.53954
60,1912,2021,4,14,207.95
80,511,2022,4,12,132.0
40,1780,2021,7,9,500.0
84,8,2017,9,7,288.0
79,169,2022,4,9,63.0
84,1866,2022,5,7,0.2
0,503,2022,5,6,291.0
84,532,2020,6,10,8.6
84,1515,2022,5,12,5.0
40,599,2022,4,19,0.0
84,1699,2022,5,3,1.9
40,493,2022,4,23,250.72
40,1192,2022,4,7,201.9
28,617,2022,4,12,6.4
84,300,2022,5,24,2.4
40,876,2022,4,6,49.67
11,21,2022,4,3,0.0
40,493,2022,4,16,209.39
40,1432,2022,5,9,20.0
84,8,2017,9,7,288.0
25,616,2022,5,22,17.0
62,212,2022,4,25,26.7418
40,1466,2022,5,17,315.68
40,1624,2022,4,16,242.0
40,562,2022,4,13,214.0
40,206,2022,5,21,231.73
40,482,2017,11,27,231.0
40,1427,2022,5,13,500.0
40,892,2022,4,18,500.0
79,1709,2022,5,6,27.0
40,100,2022,4,16,100.0
84,557,2022,5,18,3.0
40,868,2022,4,6,119.0
40,416,2022,4,27,33.1
84,1188,2022,4,15,2.7
40,785,2022,5,19,68.0
40,1896,2022,5,13,102.0
68,1615,2017,1,8,214.1
40,155,2022,4,7,246.0
40,562,2022,4,12,128.9
88,1862,2022,5,26,262.458
74,877,2022,4,7,500.0
74,877,2022,4,23,224.0
40,201,2022,5,15,36.0
40,562,2022,4,19,252.2
40,206,2022,5,17,243.65
4,607,2022,4,23,2.4
40,207,2022,4,19,147.9
84,228,2022,4,27,9.0
40,614,2022,4,13,238.0
40,665,2022,5,25,35.0
40,1628,2022,4,18,174.0
40,823,2022,4,14,261.84
40,1778,2022,4,11,80.7
40,1803,2022,4,23,100.0
40,614,2022,4,19,215.0
40,1152,2018,2,21,245.0
84,595,2017,1,4,5.2
40,562,2022,5,19,275.7
79,1541,2022,4,8,66.0
62,1875,2022,4,3,8.16198
47,916,2022,4,15,63.0
40,96,2022,3,31,64.0
88,1862,2022,5,26,262.458
40,43,2022,5,4,184.7
40,661,2022,4,7,140.41
40,1466,2022,4,29,200.5
40,274,2022,3,30,230.0
79,1069,2022,4,2,160.0
40,1151,2022,4,13,202.0
40,77,2022,5,11,44.05
4,1150,2022,5,26,16.4
40,1778,2022,4,10,71.1
40,1778,2022,5,17,127.2
40,1579,2022,4,8,123.0
40,1151,2022,4,2,207.0
40,562,2022,3,31,283.0
28,1269,2022,5,4,12.2
40,206,2022,5,17,243.65
88,404,2022,4,22,6.044
84,558,2022,4,22,5.2
40,1101,2022,4,10,239.0
84,770,2022,4,18,2.0
68,1932,2022,4,20,13.8432
10,1452,2022,5,11,22.0
40,1538,2022,4,17,207.0
10,1565,2022,3,30,18.0
40,893,2016,11,9,279.1
84,1225,2022,4,21,3.0
40,490,2022,5,17,95.0
40,1226,2022,4,6,271.0
59,1144,2022,5,25,10.679
40,1197,2022,4,4,53.94
68,515,2022,5,11,10.0948
40,848,2022,5,10,77.0
40,1466,2022,4,28,154.5
84,1284,2022,4,16,6.7
84,154,2022,4,30,5.0
62,479,2022,5,9,16.344
79,387,2022,4,29,82.0
69,1372,2022,5,9,11.0
14,749,2022,5,21,119.0
40,1015,2022,4,5,86.0
20,1216,2022,5,11,12.4115
84,782,2022,5,14,4.2
88,1087,2022,5,17,249.165
84,1564,2022,5,12,15.0
40,614,2022,4,13,238.0
40,1626,2022,5,7,64.6
84,412,2020,6,11,8.4
40,1538,2022,4,25,212.0
47,916,2022,5,17,417.0
40,1466,2022,5,15,332.34
40,372,2022,5,7,205.0
64,866,2022,4,6,115.0
84,789,2022,3,31,4.8
10,1722,2022,4,14,11.0
79,1338,2022,4,13,40.0
7,1262,2022,5,5,30.55
40,180,2022,4,19,67.31
40,1147,2022,5,9,53.0
40,1780,2021,7,19,500.0
40,207,2022,4,21,334.7
40,372,2022,5,6,116.5
27,1642,2022,5,4,2.2414876
40,564,2022,4,5,72.3
15,1607,2022,5,23,202.0
40,160,2022,1,31,233.0
40,1152,2022,5,13,81.75
40,1101,2022,4,8,285.0
40,661,2022,4,28,293.1
40,1015,2022,4,2,111.86
40,1152,2022,4,16,77.0
40,1318,2022,4,6,117.7
40,493,2022,4,16,209.39
40,604,2022,5,19,91.0
40,1081,2022,5,12,73.2
7,1868,2022,4,4,7.52
40,1101,2022,4,28,270.0
84,1053,2022,5,23,13.0
78,1157,2022,5,13,142.0
40,1226,2022,4,6,271.0
15,1607,2022,5,23,202.0
84,313,2022,5,2,2.4
40,562,2018,2,22,232.0
40,661,2022,5,1,116.76
40,207,2022,4,18,211.6
40,1151,2022,4,5,201.0
88,1087,2022,5,17,249.165
40,848,2022,5,20,500.0
40,1624,2022,4,2,213.0
84,312,2022,4,12,4.4
40,1624,2022,4,30,287.0
0,503,2022,5,8,204.0
16,230,2022,1,15,500.0
40,160,2022,4,14,87.0
40,1780,2021,7,9,500.0
40,696,2022,4,2,216.0
40,1226,2022,4,25,106.0
84,149,2022,5,23,5.8
40,892,2022,5,2,500.0
40,201,2022,5,11,52.0
40,160,2022,4,8,339.0
29,1369,2022,5,3,11.0
40,393,2022,4,3,477.4
40,1628,2022,4,27,142.0
40,1318,2022,5,20,113.0
40,562,2022,4,12,128.9
84,1487,2021,1,13,4.0
40,213,2022,4,3,201.0
40,206,2022,5,17,243.65
84,281,2022,4,29,4.0
40,1624,2022,4,29,309.0
40,372,2022,4,16,212.0
40,1088,2022,4,1,500.0
40,367,2022,5,21,11.25
84,1891,2021,8,31,2.9
84,1464,2022,5,4,2.7
67,791,2022,3,30,73.0
29,256,2022,5,9,10.0
40,821,2022,5,6,215.9
40,1780,2021,7,9,500.0
40,1317,2022,5,15,120.01
84,1705,2022,5,14,11.8
84,1559,2019,4,19,10.0
40,848,2022,4,22,500.0
40,77,2022,4,4,128.1
84,1851,2022,5,14,7.8
40,119,2022,5,13,122.75
40,1820,2022,5,12,15.93
19,819,2022,4,24,21.0
6,491,2022,4,27,60.0
40,847,2022,4,27,133.8
40,206,2022,4,9,215.07
40,1192,2022,4,7,201.9
40,1432,2022,5,18,9.0
40,1147,2022,4,24,120.0
14,441,2022,5,19,379.0
40,1317,2022,4,27,84.17
40,889,2022,4,22,51.0
40,206,2022,4,15,154.67
79,856,2022,4,27,25.0
79,850,2022,4,13,57.0
40,161,2022,4,3,151.94
40,274,2022,4,13,250.0
40,899,2022,5,7,239.0
79,955,2022,5,26,16.0
84,426,2022,4,9,2.0
84,589,2022,5,11,4.6
62,1833,2022,4,4,14.6584
40,509,2022,4,24,173.78
40,96,2022,5,17,92.0
7,989,2022,4,23,17.86
14,1408,2022,5,14,63.0
40,45,2022,4,4,76.7
84,373,2022,4,12,7.3
84,1638,2022,4,29,10.9
40,274,2022,4,13,250.0
67,1336,2022,4,15,115.0
40,661,2022,4,14,233.08
25,1605,2022,5,17,7.42
63,198,2022,5,13,3.313256
40,562,2022,4,13,214.0
28,1402,2022,5,7,18.2
40,1778,2022,5,17,127.2
7,685,2022,4,9,4.587
69,121,2022,5,3,10.0
40,86,2022,4,28,54.54
84,574,2022,4,14,13.0
14,1433,2022,5,19,101.0
40,1318,2022,5,19,108.7
40,562,2022,4,9,317.1
79,1185,2022,5,13,14.0
88,1087,2022,5,14,241.375
40,868,2022,4,12,267.0
79,169,2022,5,4,16.0
40,73,2022,4,8,55.17
40,164,2022,4,28,150.41
40,899,2022,5,7,239.0
40,640,2022,4,16,111.0
40,385,2022,4,6,168.0
40,696,2022,4,9,239.0
15,2257,2020,12,31,133.0
0,503,2022,5,11,146.0
40,160,2022,4,6,297.0
40,1084,2022,4,18,207.2
29,638,2022,4,18,11.0
40,1624,2022,5,18,190.0
84,1414,2022,5,26,6.6
16,230,2022,1,15,500.0
40,1015,2022,4,28,125.57
84,1851,2022,4,2,1.4
40,207,2022,4,8,141.4
84,373,2022,5,15,5.3
40,1624,2022,4,29,309.0
84,285,2020,2,11,8.0
29,1669,2020,6,11,6.0
40,1538,2022,4,5,110.0
40,614,2022,5,16,73.0
60,590,2020,3,21,100.6
74,877,2022,5,12,297.0
19,819,2022,3,30,20.0
9,1078,2022,5,17,500.0
40,867,2022,4,14,238.0
40,180,2022,4,13,125.44
40,1466,2022,5,17,315.68
40,1353,2022,4,27,84.0
14,992,2022,4,22,62.0
40,1151,2022,5,20,136.0
14,1802,2022,5,6,48.0
84,1638,2022,4,20,7.6
40,372,2022,4,21,361.8
27,1352,2022,4,24,1.227446
88,1087,2022,4,10,6.899
84,472,2019,12,4,5.2
40,160,2022,4,4,214.0
40,274,2022,4,19,240.0
88,568,2022,4,11,2.181
40,785,2022,4,2,107.0
40,821,2022,5,19,112.5
68,1690,2022,4,17,9.46303
81,103,2022,5,7,19.0
40,1896,2022,4,11,136.5
84,1237,2022,4,16,7.1
79,1709,2022,4,27,34.0
79,1379,2022,4,10,74.0
0,503,2022,5,8,204.0
40,1781,2022,4,3,61.0
40,852,2022,4,2,104.96
40,213,2022,3,31,260.0
40,1151,2022,4,5,201.0
40,1084,2022,5,22,109.5
40,1624,2022,4,2,213.0
79,1341,2022,4,18,29.0
40,1734,2022,4,8,68.78
40,206,2022,4,16,500.0
40,892,2022,5,24,500.0
40,379,2018,2,22,111.73
40,823,2022,4,16,141.62
40,207,2022,3,31,229.4
40,160,2022,4,27,207.0
40,119,2022,4,2,103.0
84,888,2022,4,19,6.2
84,1652,2022,5,4,2.0
14,1397,2022,5,16,138.0
84,581,2022,4,15,3.1
40,664,2022,5,12,51.0
84,1365,2022,4,29,8.9
40,1015,2022,4,21,500.0
40,823,2022,5,17,107.09
40,206,2022,5,9,63.47
79,1627,2022,4,15,53.0
79,1006,2022,4,18,28.0
40,274,2022,3,30,230.0
40,119,2022,5,5,35.01
78,1157,2022,3,31,211.0
84,1462,2022,5,14,3.8
40,1101,2022,4,28,270.0
40,705,2022,4,6,500.0
40,1146,2022,4,1,137.86
40,614,2022,4,8,93.0
40,1579,2022,4,3,139.0
40,1466,2022,5,11,299.82
40,1146,2022,5,7,500.0
40,848,2022,4,28,500.0
74,877,2022,5,16,500.0
40,686,2020,6,11,500.0
15,2065,2019,12,20,35.0
84,127,2022,4,7,5.9
40,493,2022,4,16,209.39
40,372,2022,4,16,212.0
14,424,2022,4,20,23.0
68,1220,2022,5,14,11.5167
40,274,2022,4,2,180.0
74,877,2022,5,12,297.0
15,2214,2020,12,31,207.0
40,810,2022,5,16,72.47
68,1263,2021,12,27,119.15
40,1437,2022,4,12,74.7
40,1226,2022,4,6,271.0
40,914,2022,5,1,104.91
40,661,2022,5,20,110.33
84,1104,2022,4,17,4.1
40,604,2022,4,3,249.0
20,723,2022,4,16,14.65100002
40,564,2022,4,15,85.6
79,1379,2022,4,15,38.0
40,661,2022,3,31,209.35
40,1466,2022,5,18,123.94
16,230,2022,1,15,500.0
40,161,2022,4,8,209.83
78,1157,2022,5,22,258.0
10,335,2022,4,25,4.0
84,1552,2022,5,24,14.0
84,1280,2022,5,20,10.8
40,1146,2022,5,7,500.0
40,664,2022,5,12,51.0
40,696,2022,4,30,443.0
40,780,2022,4,9,29.0
40,1015,2022,4,21,500.0
29,1536,2022,4,20,1.0
43,1753,2022,5,17,54.0
40,1805,2018,2,22,288.0
40,186,2022,4,10,22.0
40,914,2022,4,28,164.63
28,1001,2022,5,20,9.9
14,992,2022,5,12,103.0
40,562,2022,4,19,252.2
40,213,2022,4,8,204.0
40,482,2022,4,3,500.0
84,8,2017,9,7,288.0
84,693,2022,5,23,10.0
7,1262,2022,5,1,12.22
40,207,2022,4,24,100.3
84,149,2022,5,24,2.6
40,160,2022,1,31,233.0
40,1612,2022,5,25,16.0
29,1369,2022,5,6,8.0
40,614,2022,4,13,238.0
40,1780,2021,7,9,500.0
63,619,2022,5,21,365.509151
40,914,2022,5,12,87.37
63,1193,2022,4,11,3.237444
40,482,2022,4,13,376.0
15,1963,2021,8,9,49.0
40,207,2022,3,31,229.4
40,1101,2022,4,28,270.0
15,2226,2021,8,9,39.0
88,1087,2022,5,17,249.165
84,1431,2022,4,29,2.0
84,25,2022,4,28,3.5
40,1084,2022,4,9,212.9
78,1157,2022,5,5,320.0
68,1277,2017,1,8,233.0
40,119,2022,4,26,61.0
40,665,2022,4,27,202.0
10,655,2022,5,16,9.0
40,379,2022,5,12,259.0
40,1538,2022,4,25,212.0
40,1151,2022,3,30,393.0
40,282,2022,4,28,128.0
40,1081,2022,5,18,54.07
40,194,2022,5,1,178.0
20,1098,2022,4,3,19.62
14,394,2022,5,17,234.0
40,482,2022,4,13,376.0
25,963,2022,5,12,57.0
20,1098,2022,4,24,6.15
15,1681,2020,1,14,99.0
40,570,2022,4,13,103.35
40,1084,2022,5,15,109.3
40,1538,2022,4,23,135.0
84,1439,2022,5,12,4.0
40,1151,2022,4,13,202.0
84,1374,2022,4,23,8.1
40,696,2022,4,27,233.0
40,805,2022,4,2,121.0
84,228,2022,5,15,4.6
88,1087,2022,5,17,249.165
40,696,2022,4,13,206.0
29,1236,2022,5,7,6.0
84,612,2022,4,10,3.0
29,1670,2022,4,15,8.0
40,1656,2022,5,10,37.52
84,1011,2022,5,18,8.1
40,274,2022,4,12,272.0
68,1926,2022,5,2,104.1
40,1015,2022,4,27,150.89
40,213,2022,4,6,156.0
84,1415,2022,4,28,3.9
40,482,2016,11,9,241.0
40,49,2022,4,13,79.8
40,1624,2022,4,30,287.0
40,892,2022,5,4,500.0
40,208,2022,4,25,41.0
86,730,2022,4,28,500.0
40,1084,2022,4,18,207.2
0,503,2022,5,6,291.0
40,1466,2022,4,23,216.59
40,847,2022,4,11,131.24
84,1509,2022,5,26,2.2
63,198,2022,5,16,1.977403
40,1151,2022,4,29,244.0
84,292,2022,5,2,3.4
40,1226,2022,5,15,500.0
40,821,2022,4,8,121.3
40,274,2022,4,13,250.0
40,696,2022,4,28,253.0
64,866,2022,4,4,96.0
40,204,2022,5,16,64.0
10,335,2022,5,23,14.0
40,696,2022,4,7,202.0
40,1088,2022,4,17,135.0
40,161,2022,4,7,221.99
40,1084,2022,4,8,439.7
68,118,2022,4,7,18.9
40,665,2022,4,27,202.0
84,513,2022,5,3,2.0
40,164,2022,4,28,150.41
40,1088,2022,4,1,500.0
47,916,2022,5,6,420.0
84,53,2022,5,21,8.2
68,1480,2022,4,21,34.8869
40,686,2020,6,11,500.0
40,867,2022,4,14,238.0
84,1283,2022,4,2,1.5
40,705,2022,5,21,500.0
40,206,2022,3,30,204.72
40,1318,2022,5,18,500.0
40,696,2022,4,2,216.0
79,1539,2022,4,12,40.0
40,570,2022,5,21,87.55
14,1710,2022,5,8,61.0
14,1172,2022,5,16,230.0
40,1624,2022,4,8,113.0
40,1806,2022,5,14,45.08
40,245,2022,5,14,366.28
84,928,2022,3,30,7.1
41,159,2022,4,24,108.0
14,1273,2022,5,17,250.0
14,1723,2022,4,10,25.0
40,564,2022,4,22,500.0
40,562,2022,5,5,222.8
40,493,2022,4,14,116.52
29,1661,2022,4,11,10.0
20,1521,2022,4,12,11.25425
40,696,2022,4,28,253.0
40,161,2022,4,28,360.5
40,1896,2022,4,11,136.5
40,759,2022,5,16,52.0
40,562,2022,5,5,222.8
62,212,2022,4,6,3.95092
60,590,2020,3,21,100.6
40,1192,2022,4,7,201.9
40,808,2022,5,19,151.06
84,1879,2022,4,28,4.3
